text,label
valentines day special! win over å£1000 in our quiz and take your partner on the trip of a lifetime! send go to PHONE now. 150p/msg rcvd. custcare:PHONE,1
whom you waited for yesterday,0
i realise you are a busy guy and i'm trying not to be a bother. i have to get some exams outta the way and then try the cars. do have a gr8 day,0
customer place i will call you.,0
in that case i guess i'll see you at campus lodge,0
i dont want to hear philosophy. just say what happen,0
sac will score big hundred.he is set batsman:-),0
how's it going? got any exciting karaoke type activities planned? i'm debating whether to play football this eve. feeling lazy though.,0
k.k:)advance happy pongal.,0
"hey there! glad u r better now. i hear u treated urself to a digi cam, is it good? we r off at 9pm. have a fab new year, c u in coupla wks!",0
"hmmm... guess we can go 4 kb n power yoga... haha, dunno we can tahan power yoga anot... thk got lo oso, forgot liao...",0
"sir, i am waiting for your call.",0
"u can win å£100 of music gift vouchers every week starting now txt the word draw to PHONE tscs URL skillgame, 1winaweek, age16. 150ppermesssubscription",1
"carlos took a while (again), we leave in a minute",0
headin towards busetop,0
ìï collecting ur laptop then going to configure da settings izzit?,0
"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try",0
"erm... woodland avenue somewhere. do you get the parish magazine, his telephone number will be in there.",0
i love you both too :-),0
yar lor wait 4 my mum 2 finish sch then have lunch lor... i whole morning stay at home clean my room now my room quite clean... hee...,0
"it's wylie, you in tampa or sarasota?",0
maybe i could get book out tomo then return it immediately ..? or something.,0
no current and food here. i am alone also,0
s.i think he is waste for rr..,0
just checking in on you. really do miss seeing jeremiah. do have a great month,0
"yeah, i'll leave in a couple minutes &amp; let you know when i get to mu",0
the fact that you're cleaning shows you know why i'm upset. your priority is constantly \what i want to do,0
"i know dat feelin had it with pete! wuld get with em , nuther place nuther time mayb?",0
sorry i now then c ur msg... yar lor so poor thing... but only 4 one night... tmr u'll have a brand new room 2 sleep in...,0
* am on my way,0
oh all have to come ah?,0
"like i made him throw up when we were smoking in our friend's car one time, it was awesome",0
you sure your neighbors didnt pick it up,0
"best msg: it's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; one step back can ruin ur friendship.. good night:-) ...",0
i went to ur hon lab but no one is there.,0
"dear,me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",0
wrong phone! this phone! i answer this one but assume the other is people i don't well,0
"beautiful truth against gravity.. read carefully: \our heart feels light when someone is in it.. but it feels very heavy when someone leaves it..\"" good night""",0
"nimbomsons. yep phone knows that one. obviously, cos thats a real word",0
"congratulations! thanks to a good friend u have won the å£2,000 xmas prize. 2 claim is easy, just call PHONE now! only 10p per minute. bt-national-rate",1
i'm on my way home. went to change batt 4 my watch then go shop a bit lor.,0
misplaced your number and was sending texts to your old number. wondering why i've not heard from you this year. all the best in your mcat. got this number from my atlanta friends,0
no probably &lt;#&gt; %.,0
nobody can decide where to eat and dad wants chinese,0
ugh. gotta drive back to sd from la. my butt is sore.,0
pls call me da. what happen.,0
aight should i just plan to come up later tonight?,0
no chikku nt yet.. ya i'm free,0
from 5 to 2 only my work timing.,0
can help u swoop by picking u up from wherever ur other birds r meeting if u want.,0
"i need an 8th but i'm off campus atm, could i pick up in an hour or two?",0
"omw back to tampa from west palm, you hear what happened?",0
call freephone 0800 542 0578 now!,1
"it doesnt make sense to take it there unless its free. if you need to know more, wikipedia.com",0
yar but they say got some error.,0
huh but i cant go 2 ur house empty handed right?,0
"thank you so much. when we skyped wit kz and sura, we didnt get the pleasure of your company. hope you are good. we've given you ultimatum oh! we are countin down to aburo. enjoy!",0
"as a sim subscriber, you are selected to receive a bonus! get it delivered to your door, txt the word ok to no: PHONE to claim. 150p/msg, exp. 30apr",1
nite nite pocay wocay luv u more than n e thing 4eva i promise ring u 2morrowxxxx,0
you available now? i'm like right around hillsborough &amp; &lt;#&gt; th,0
pls go ahead with watts. i just wanted to be sure. do have a great weekend. abiola,0
fine am simply sitting.,0
did you try making another butt.,0
my love ... i hope your not doing anything drastic. don't you dare sell your pc or your phone ...,0
shhhhh nobody is supposed to know!,0
excellent! are you ready to moan and scream in ecstasy?,0
"just dropped em off, omw back now",0
urgent this is our 2nd attempt to contact u. your å£900 prize from yesterday is still awaiting collection. to claim call now PHONE. acl03530150pm,1
no need to buy lunch for me.. i eat maggi mee..,0
i've not sent it. he can send me.,0
no but the bluray player can,0
\its ur luck to love someone. its ur fortune to love the one who loves u. but,0
do you want bold 2 or bb torch,0
neft transaction with reference number &lt;#&gt; for rs. &lt;decimal&gt; has been credited to the beneficiary account on &lt;#&gt; at &lt;time&gt; : &lt;#&gt;,0
cos i want it to be your thing,0
no did you check? i got his detailed message now,0
"i didnt get ur full msg..sometext is missing, send it again",0
i accidentally deleted the message. resend please.,0
she's fine. sends her greetings,0
i think u have the wrong number.,0
"sorry im getting up now, feel really bad- totally rejected that kinda me thing.",0
hey you gave them your photo when you registered for driving ah? tmr wanna meet at yck?,0
no management puzzeles.,0
do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,0
22 days to kick off! for euro2004 u will be kept up to date with the latest news and results daily. to be removed send get txt stop to PHONE,1
think + da. you wil do.,0
happy new year princess!,0
well i will watch shrek in 3d!!b),0
yupz... i've oredi booked slots 4 my weekends liao...,0
what you doing?how are you?,0
no rushing. i'm not working. i'm in school so if we rush we go hungry.,0
"your free ringtone is waiting to be collected. simply text the password \mix\"" to PHONE to verify. get usher and britney. fml",1
urgent! please call PHONE from a landline. å£5000 cash or a 4* holiday await collection. t &cs sae po box 177 m227xy. 16+,1
tired. i haven't slept well the past few nights.,0
"û_ we r stayin here an extra week, back next wed. how did we do in the rugby this weekend? hi to and and , c u soon \"" ham""",0
hi there. we have now moved in2 our pub . would be great 2 c u if u cud come up.,0
or u ask they all if next sat can a not. if all of them can make it then i'm ok lor.,0
"k, can that happen tonight?",0
welp apparently he retired,0
good afternoon my boytoy. how goes that walking here and there day ? did you get that police abstract? are you still out and about? i wake and miss you babe,0
how's it feel? mr. your not my real valentine just my yo valentine even tho u hardly play!!,0
i will once i get home,0
yay can't wait to party together!,0
"had the money issue weigh me down but thanks to you, i can breathe easier now. i.ll make sure you dont regret it. thanks.",0
yes.mum lookin strong:),0
thats cool! sometimes slow and gentle. sonetimes rough and hard :),0
should i tell my friend not to come round til like &lt;#&gt; ish?,0
dear u've been invited to xchat. this is our final attempt to contact u! txt chat to PHONE,1
call PHONE and send our girls into erotic ecstacy. just 60p/min. to stop texts call PHONE (nat rate),1
great. p diddy is my neighbor and comes for toothpaste every morning,0
"good evening sir, al salam wahleykkum.sharing a happy news.by the grace of god, i got an offer from tayseer,tissco and i joined.hope you are fine.inshah allah,meet you sometime.rakhesh,visitor from india.",0
did you see that film:),0
got it..mail panren paru..,0
and now electricity just went out fml.,0
we are supposed to meet to discuss abt our trip... thought xuhui told you? in the afternoon. thought we can go for lesson after that,0
oops. 4 got that bit.,0
wat so late still early mah. or we juz go 4 dinner lor. aiya i dunno...,0
u havenåõt lost me ill always b here 4u.i didnåõt intend 2 hurt u but i never knew how u felt about me when iwas+marine&thatåõs what itried2tell urmom.i careabout u,0
